Year,Month,Day,Area,Category
2021,9,8,0.0655,0
2021,9,9,0.1335,1
2021,9,10,0.2015,1
2021,9,11,0.2694,1
2021,9,12,0.3374,1
2021,9,13,0.4054,2
2021,9,14,0.4733,2
2021,9,15,0.5413,3
2021,9,16,0.6093,3
2021,9,17,0.6772,3
2021,9,18,0.7452,3
2021,9,19,0.8132,3
2021,9,20,0.8811,4
2021,9,21,0.9491,4
2021,9,22,0.9829,4
2021,9,23,0.915,4
2021,9,24,0.847,5
2021,9,25,0.779,5
2021,9,26,0.7111,5
2021,9,27,0.6431,5
2021,9,28,0.5751,6
2021,9,29,0.5072,6
2021,9,30,0.4392,7
2021,10,1,0.3712,7
2021,10,2,0.3033,7
2021,10,3,0.2353,7
2021,10,4,0.1673,7
2021,10,5,0.0994,0
2021,10,6,0.0314,0
2021,10,7,0.0366,0
2021,10,8,0.1045,0
2021,10,9,0.1725,1
2021,10,10,0.2405,1
2021,10,11,0.3085,1
2021,10,12,0.3764,2
2021,10,13,0.4444,2
2021,10,14,0.5124,2
2021,10,15,0.5804,3
2021,10,16,0.6483,3
2021,10,17,0.7163,3
2021,10,18,0.7843,3
2021,10,19,0.8523,3
2021,10,20,0.9202,4
2021,10,21,0.9882,4
2021,10,22,0.9438,4
2021,10,23,0.8759,4
2021,10,24,0.8079,5
2021,10,25,0.7399,5
2021,10,26,0.6719,5
2021,10,27,0.604,6
2021,10,28,0.536,6
2021,10,29,0.468,7
2021,10,30,0.4,7
2021,10,31,0.3321,7
2021,11,1,0.2641,7
2021,11,2,0.1961,7
2021,11,3,0.1281,7
2021,11,4,0.0602,0
2021,11,5,0.0078,0
2021,11,6,0.0757,0
2021,11,7,0.1437,1
2021,11,8,0.2116,1
2021,11,9,0.2796,1
2021,11,10,0.3475,1
2021,11,11,0.4155,2
2021,11,12,0.4834,2
2021,11,13,0.5513,3
2021,11,14,0.6193,3
2021,11,15,0.6872,3
2021,11,16,0.7552,3
2021,11,17,0.8231,3
2021,11,18,0.8911,4
2021,11,19,0.959,4
2021,11,20,0.973,4
2021,11,21,0.9051,4
2021,11,22,0.8372,5
2021,11,23,0.7692,5
2021,11,24,0.7013,5
2021,11,25,0.6333,5
2021,11,26,0.5654,6
2021,11,27,0.4974,6
2021,11,28,0.4295,7
2021,11,29,0.3616,7
2021,11,30,0.2936,7
2021,12,1,0.2257,7
2021,12,2,0.1577,7
2021,12,3,0.0898,0
2021,12,4,0.0218,0
2021,12,5,0.0461,0
2021,12,6,0.114,0
2021,12,7,0.1819,1
2021,12,8,0.2498,1
2021,12,9,0.3177,1
2021,12,10,0.3856,2
2021,12,11,0.4535,2
2021,12,12,0.5214,2
2021,12,13,0.5893,3
2021,12,14,0.6572,3
2021,12,15,0.7252,3
2021,12,16,0.7931,3
2021,12,17,0.861,3
2021,12,18,0.9289,4
2021,12,19,0.9968,4
2021,12,20,0.9353,4
2021,12,21,0.8674,5
2021,12,22,0.7995,5
2021,12,23,0.7316,5
2021,12,24,0.6637,5
2021,12,25,0.5958,6
2021,12,26,0.5279,6
2021,12,27,0.46,7
2021,12,28,0.392,7
2021,12,29,0.3241,7
2021,12,30,0.2562,7
2021,12,31,0.1883,7
2022,1,1,0.1204,0
2022,1,2,0.0525,0
2022,1,3,0.0154,0
2022,1,4,0.0833,0
2022,1,5,0.1511,1
2022,1,6,0.219,1
2022,1,7,0.2869,1
2022,1,8,0.3548,1
2022,1,9,0.4226,2
2022,1,10,0.4905,2
2022,1,11,0.5584,3
2022,1,12,0.6262,3
2022,1,13,0.6941,3
2022,1,14,0.762,3
2022,1,15,0.8299,3
2022,1,16,0.8977,4
2022,1,17,0.9656,4
2022,1,18,0.9665,4
2022,1,19,0.8987,4
2022,1,20,0.8308,5
2022,1,21,0.7629,5
2022,1,22,0.695,5
2022,1,23,0.6272,5
2022,1,24,0.5593,6
2022,1,25,0.4914,6
2022,1,26,0.4235,7
2022,1,27,0.3557,7
2022,1,28,0.2878,7
2022,1,29,0.2199,7
2022,1,30,0.1521,7
2022,1,31,0.0842,0
2022,2,1,0.0163,0
2022,2,2,0.0515,0
2022,2,3,0.1193,0
2022,2,4,0.1871,1
2022,2,5,0.255,1
2022,2,6,0.3228,1
2022,2,7,0.3906,2
2022,2,8,0.4584,2
2022,2,9,0.5262,3
2022,2,10,0.594,3
2022,2,11,0.6619,3
2022,2,12,0.7297,3
2022,2,13,0.7975,3
2022,2,14,0.8653,3
2022,2,15,0.9331,4
2022,2,16,0.9991,4
2022,2,17,0.9313,4
2022,2,18,0.8634,5
2022,2,19,0.7956,5
2022,2,20,0.7278,5
2022,2,21,0.66,5
2022,2,22,0.5922,6
2022,2,23,0.5244,6
2022,2,24,0.4566,7
2022,2,25,0.3887,7
2022,2,26,0.3209,7
2022,2,27,0.2531,7
2022,2,28,0.1853,7
2022,3,1,0.1175,0
2022,3,2,0.0497,0
2022,3,3,0.0181,0
2022,3,4,0.0858,0
2022,3,5,0.1536,1
2022,3,6,0.2213,1
2022,3,7,0.289,1
2022,3,8,0.3567,1
2022,3,9,0.4244,2
2022,3,10,0.4921,2
2022,3,11,0.5599,3
2022,3,12,0.6276,3
2022,3,13,0.6953,3
2022,3,14,0.763,3
2022,3,15,0.8307,3
2022,3,16,0.8984,4
2022,3,17,0.9662,4
2022,3,18,0.9661,4
2022,3,19,0.8984,4
2022,3,20,0.8307,5
2022,3,21,0.763,5
2022,3,22,0.6953,5
2022,3,23,0.6275,5
2022,3,24,0.5598,6
2022,3,25,0.4921,6
2022,3,26,0.4244,7
2022,3,27,0.3567,7
2022,3,28,0.2889,7
2022,3,29,0.2212,7
2022,3,30,0.1535,7
2022,3,31,0.0858,0
2022,4,1,0.0181,0
2022,4,2,0.0496,0
2022,4,3,0.1172,0
2022,4,4,0.1848,1
2022,4,5,0.2524,1
2022,4,6,0.32,1
2022,4,7,0.3876,2
2022,4,8,0.4552,2
2022,4,9,0.5228,2
2022,4,10,0.5904,3
2022,4,11,0.658,3
2022,4,12,0.7256,3
2022,4,13,0.7932,3
2022,4,14,0.8608,3
2022,4,15,0.9284,4
2022,4,16,0.996,4
2022,4,17,0.9364,4
2022,4,18,0.8688,5
2022,4,19,0.8012,5
2022,4,20,0.7336,5
2022,4,21,0.666,5
2022,4,22,0.5984,6
2022,4,23,0.5308,6
2022,4,24,0.4632,7
2022,4,25,0.3956,7
2022,4,26,0.328,7
2022,4,27,0.2604,7
2022,4,28,0.1929,7
2022,4,29,0.1253,7
2022,4,30,0.0577,0
2022,5,1,0.0099,0
2022,5,2,0.0774,0
2022,5,3,0.1449,1
2022,5,4,0.2125,1
2022,5,5,0.28,1
2022,5,6,0.3475,1
2022,5,7,0.415,2
2022,5,8,0.4825,2
2022,5,9,0.55,3
2022,5,10,0.6175,3
2022,5,11,0.685,3
2022,5,12,0.7525,3
2022,5,13,0.82,3
2022,5,14,0.8875,4
2022,5,15,0.955,4
2022,5,16,0.9775,4
2022,5,17,0.91,4
2022,5,18,0.8424,5
2022,5,19,0.7749,5
2022,5,20,0.7074,5
2022,5,21,0.6399,5
2022,5,22,0.5724,6
2022,5,23,0.5049,6
2022,5,24,0.4374,7
2022,5,25,0.3699,7
2022,5,26,0.3024,7
2022,5,27,0.2349,7
2022,5,28,0.1674,7
2022,5,29,0.0999,0
2022,5,30,0.0324,0
2022,5,31,0.0351,0
2022,6,1,0.1026,0
2022,6,2,0.1701,1
2022,6,3,0.2376,1
2022,6,4,0.305,1
2022,6,5,0.3725,1
2022,6,6,0.44,2
2022,6,7,0.5075,2
2022,6,8,0.5749,3
2022,6,9,0.6424,3
2022,6,10,0.7099,3
2022,6,11,0.7774,3
2022,6,12,0.8448,3
2022,6,13,0.9123,4
2022,6,14,0.9798,4
2022,6,15,0.9527,4
2022,6,16,0.8853,4
2022,6,17,0.8178,5
2022,6,18,0.7503,5
2022,6,19,0.6828,5
2022,6,20,0.6154,6
2022,6,21,0.5479,6
2022,6,22,0.4804,6
2022,6,23,0.4129,7
2022,6,24,0.3454,7
2022,6,25,0.278,7
2022,6,26,0.2105,7
2022,6,27,0.143,7
2022,6,28,0.0755,0
2022,6,29,0.0081,0
2022,6,30,0.0594,0
2022,7,1,0.1269,1
2022,7,2,0.1944,1
2022,7,3,0.262,1
2022,7,4,0.3295,1
2022,7,5,0.397,2
2022,7,6,0.4645,2
2022,7,7,0.532,3
2022,7,8,0.5995,3
2022,7,9,0.667,3
2022,7,10,0.7345,3
2022,7,11,0.802,3
2022,7,12,0.8695,3
2022,7,13,0.937,4
2022,7,14,0.9955,4
2022,7,15,0.928,4
2022,7,16,0.8605,5
2022,7,17,0.793,5
2022,7,18,0.7255,5
2022,7,19,0.658,5
2022,7,20,0.5904,6
2022,7,21,0.5229,6
2022,7,22,0.4554,7
2022,7,23,0.3879,7
2022,7,24,0.3204,7
2022,7,25,0.2529,7
2022,7,26,0.1854,7
2022,7,27,0.1179,0
2022,7,28,0.0504,0
2022,7,29,0.0171,0
2022,7,30,0.0847,0
2022,7,31,0.1523,1
2022,8,1,0.2198,1
2022,8,2,0.2874,1
2022,8,3,0.355,1
2022,8,4,0.4226,2
2022,8,5,0.4901,2
2022,8,6,0.5577,3
2022,8,7,0.6253,3
2022,8,8,0.6928,3
2022,8,9,0.7604,3
2022,8,10,0.828,3
2022,8,11,0.8955,4
2022,8,12,0.9631,4
2022,8,13,0.9693,4
2022,8,14,0.9017,4
2022,8,15,0.8342,5
2022,8,16,0.7666,5
2022,8,17,0.699,5
2022,8,18,0.6315,5
2022,8,19,0.5639,6
2022,8,20,0.4963,6
2022,8,21,0.4287,7
2022,8,22,0.3612,7
2022,8,23,0.2936,7
2022,8,24,0.226,7
2022,8,25,0.1585,7
2022,8,26,0.0909,0
2022,8,27,0.0233,0
2022,8,28,0.0443,0
2022,8,29,0.1119,0
2022,8,30,0.1796,1
2022,8,31,0.2472,1
2022,9,1,0.3149,1
2022,9,2,0.3825,2
2022,9,3,0.4501,2
2022,9,4,0.5178,2
2022,9,5,0.5854,3
2022,9,6,0.6531,3
2022,9,7,0.7207,3
2022,9,8,0.7883,3
2022,9,9,0.856,3
2022,9,10,0.9236,4
2022,9,11,0.9913,4
2022,9,12,0.9411,4
2022,9,13,0.8734,5
2022,9,14,0.8058,5
2022,9,15,0.7382,5
2022,9,16,0.6705,5
2022,9,17,0.6029,6
2022,9,18,0.5352,6
2022,9,19,0.4676,7
2022,9,20,0.4,7
2022,9,21,0.3323,7
2022,9,22,0.2647,7
2022,9,23,0.197,7
2022,9,24,0.1294,7
2022,9,25,0.0617,0
2022,9,26,0.0059,0
2022,9,27,0.0736,0
2022,9,28,0.1413,1
2022,9,29,0.209,1
2022,9,30,0.2767,1
2022,10,1,0.3445,1
2022,10,2,0.4122,2
2022,10,3,0.4799,2
2022,10,4,0.5476,3
2022,10,5,0.6153,3
2022,10,6,0.683,3
2022,10,7,0.7507,3
2022,10,8,0.8184,3
2022,10,9,0.8861,4
2022,10,10,0.9538,4
2022,10,11,0.9784,4
2022,10,12,0.9107,4
2022,10,13,0.843,5
2022,10,14,0.7753,5
2022,10,15,0.7076,5
2022,10,16,0.6399,5
2022,10,17,0.5722,6
2022,10,18,0.5045,6
2022,10,19,0.4368,7
2022,10,20,0.3691,7
2022,10,21,0.3013,7
2022,10,22,0.2336,7
2022,10,23,0.1659,7
2022,10,24,0.0982,0
2022,10,25,0.0305,0
2022,10,26,0.0372,0
2022,10,27,0.105,0
2022,10,28,0.1728,1
2022,10,29,0.2406,1
2022,10,30,0.3084,1
2022,10,31,0.3762,2
2022,11,1,0.4439,2
2022,11,2,0.5117,2
2022,11,3,0.5795,3
2022,11,4,0.6473,3
2022,11,5,0.7151,3
2022,11,6,0.7829,3
2022,11,7,0.8506,3
2022,11,8,0.9184,4
2022,11,9,0.9862,4
2022,11,10,0.946,4
2022,11,11,0.8782,4
2022,11,12,0.8104,5
2022,11,13,0.7427,5
2022,11,14,0.6749,5
2022,11,15,0.6071,6
2022,11,16,0.5393,6
2022,11,17,0.4715,7
2022,11,18,0.4037,7
2022,11,19,0.336,7
2022,11,20,0.2682,7
2022,11,21,0.2004,7
2022,11,22,0.1326,7
2022,11,23,0.0648,0
2022,11,24,0.003,0
2022,11,25,0.0708,0
2022,11,26,0.1387,1
2022,11,27,0.2065,1
2022,11,28,0.2744,1
2022,11,29,0.3423,1
2022,11,30,0.4101,2
2022,12,1,0.478,2
2022,12,2,0.5458,3
2022,12,3,0.6137,3
2022,12,4,0.6816,3
2022,12,5,0.7494,3
2022,12,6,0.8173,3
2022,12,7,0.8852,4
2022,12,8,0.953,4
2022,12,9,0.9791,4
2022,12,10,0.9113,4
2022,12,11,0.8434,5
2022,12,12,0.7755,5
2022,12,13,0.7077,5
2022,12,14,0.6398,5
2022,12,15,0.572,6
2022,12,16,0.5041,6
2022,12,17,0.4362,7
2022,12,18,0.3684,7
2022,12,19,0.3005,7
2022,12,20,0.2327,7
2022,12,21,0.1648,7
2022,12,22,0.0969,0
2022,12,23,0.0291,0
2022,12,24,0.0388,0
2022,12,25,0.1068,0
2022,12,26,0.1747,1
2022,12,27,0.2426,1
2022,12,28,0.3106,1
2022,12,29,0.3785,2
2022,12,30,0.4464,2
2022,12,31,0.5143,2
2023,1,1,0.5823,3
2023,1,2,0.6502,3
2023,1,3,0.7181,3
2023,1,4,0.7861,3
2023,1,5,0.854,3
2023,1,6,0.9219,4
2023,1,7,0.9899,4
2023,1,8,0.9422,4
2023,1,9,0.8743,5
2023,1,10,0.8064,5
2023,1,11,0.7384,5
2023,1,12,0.6705,5
2023,1,13,0.6026,6
2023,1,14,0.5346,6
2023,1,15,0.4667,7
2023,1,16,0.3988,7
2023,1,17,0.3308,7
2023,1,18,0.2629,7
2023,1,19,0.195,7
2023,1,20,0.127,7
2023,1,21,0.0591,0
2023,1,22,0.0088,0
2023,1,23,0.0768,0
2023,1,24,0.1448,1
2023,1,25,0.2127,1
2023,1,26,0.2807,1
2023,1,27,0.3487,1
2023,1,28,0.4166,2
2023,1,29,0.4846,2
2023,1,30,0.5526,3
2023,1,31,0.6205,3
2023,2,1,0.6885,3
2023,2,2,0.7565,3
2023,2,3,0.8244,3
2023,2,4,0.8924,4
2023,2,5,0.9604,4
2023,2,6,0.9717,4
2023,2,7,0.9037,4
2023,2,8,0.8357,5
2023,2,9,0.7678,5
2023,2,10,0.6998,5
2023,2,11,0.6318,5
2023,2,12,0.5638,6
2023,2,13,0.4959,6
2023,2,14,0.4279,7
2023,2,15,0.3599,7
2023,2,16,0.292,7
2023,2,17,0.224,7
2023,2,18,0.156,7
2023,2,19,0.0881,0
2023,2,20,0.0201,0
2023,2,21,0.0479,0
2023,2,22,0.1158,0
2023,2,23,0.1838,1
2023,2,24,0.2517,1
2023,2,25,0.3197,1
2023,2,26,0.3877,2
2023,2,27,0.4556,2
2023,2,28,0.5236,2
2023,3,1,0.5916,3
2023,3,2,0.6595,3
2023,3,3,0.7275,3
2023,3,4,0.7954,3
2023,3,5,0.8634,3
2023,3,6,0.9314,4
2023,3,7,0.9993,4
2023,3,8,0.9327,4
2023,3,9,0.8648,5
2023,3,10,0.7968,5
2023,3,11,0.7288,5
2023,3,12,0.6609,5
2023,3,13,0.5929,6
2023,3,14,0.525,6
2023,3,15,0.457,7
2023,3,16,0.389,7
2023,3,17,0.3211,7
2023,3,18,0.2531,7
2023,3,19,0.1852,7
2023,3,20,0.1172,0
2023,3,21,0.0492,0
2023,3,22,0.0187,0
2023,3,23,0.0866,0
2023,3,24,0.1545,1
2023,3,25,0.2224,1
2023,3,26,0.2904,1
2023,3,27,0.3583,1
2023,3,28,0.4262,2
2023,3,29,0.4941,2
2023,3,30,0.562,3
2023,3,31,0.6299,3
2023,4,1,0.6978,3
2023,4,2,0.7657,3
2023,4,3,0.8336,3
2023,4,4,0.9015,4
2023,4,5,0.9695,4
2023,4,6,0.9626,4
2023,4,7,0.8947,4
2023,4,8,0.8268,5
2023,4,9,0.7589,5
2023,4,10,0.691,5
2023,4,11,0.6231,6
2023,4,12,0.5552,6
2023,4,13,0.4873,6
2023,4,14,0.4194,7
2023,4,15,0.3515,7
2023,4,16,0.2835,7
2023,4,17,0.2156,7
2023,4,18,0.1477,7
2023,4,19,0.0798,0
2023,4,20,0.0119,0
2023,4,21,0.0559,0
2023,4,22,0.1238,0
2023,4,23,0.1916,1
2023,4,24,0.2594,1
2023,4,25,0.3272,1
2023,4,26,0.3951,2
2023,4,27,0.4629,2
2023,4,28,0.5307,3
2023,4,29,0.5986,3
2023,4,30,0.6664,3
2023,5,1,0.7342,3
2023,5,2,0.802,3
2023,5,3,0.8699,3
2023,5,4,0.9377,4
2023,5,5,0.9945,4
2023,5,6,0.9267,4
2023,5,7,0.8588,5
2023,5,8,0.791,5
2023,5,9,0.7232,5
2023,5,10,0.6553,5
2023,5,11,0.5875,6
2023,5,12,0.5197,6
2023,5,13,0.4519,7
2023,5,14,0.384,7
2023,5,15,0.3162,7
2023,5,16,0.2484,7
2023,5,17,0.1806,7
2023,5,18,0.1127,0
2023,5,19,0.0449,0
2023,5,20,0.0229,0
2023,5,21,0.0906,0
2023,5,22,0.1583,1
2023,5,23,0.2261,1
2023,5,24,0.2938,1
2023,5,25,0.3615,1
2023,5,26,0.4293,2
2023,5,27,0.497,2
2023,5,28,0.5647,3
2023,5,29,0.6324,3
2023,5,30,0.7002,3
2023,5,31,0.7679,3
2023,6,1,0.8356,3
2023,6,2,0.9033,4
2023,6,3,0.9711,4
2023,6,4,0.9612,4
2023,6,5,0.8935,4
2023,6,6,0.8258,5
2023,6,7,0.758,5
2023,6,8,0.6903,5
2023,6,9,0.6226,6
2023,6,10,0.5548,6
2023,6,11,0.4871,6
2023,6,12,0.4194,7
2023,6,13,0.3517,7
2023,6,14,0.2839,7
2023,6,15,0.2162,7
2023,6,16,0.1485,7
2023,6,17,0.0808,0
2023,6,18,0.013,0
2023,6,19,0.0546,0
2023,6,20,0.1222,0
2023,6,21,0.1898,1
2023,6,22,0.2574,1
2023,6,23,0.3251,1
2023,6,24,0.3927,2
2023,6,25,0.4603,2
2023,6,26,0.5279,3
2023,6,27,0.5955,3
2023,6,28,0.6631,3
2023,6,29,0.7307,3
2023,6,30,0.7984,3
2023,7,1,0.866,3
2023,7,2,0.9336,4
2023,7,3,0.9988,4
2023,7,4,0.9312,4
2023,7,5,0.8636,5
2023,7,6,0.796,5
2023,7,7,0.7283,5
2023,7,8,0.6607,5
2023,7,9,0.5931,6
2023,7,10,0.5255,6
2023,7,11,0.4579,7
2023,7,12,0.3903,7
2023,7,13,0.3227,7
2023,7,14,0.255,7
2023,7,15,0.1874,7
2023,7,16,0.1198,0
2023,7,17,0.0522,0
2023,7,18,0.0154,0
2023,7,19,0.0829,0
2023,7,20,0.1504,1
2023,7,21,0.2179,1
2023,7,22,0.2854,1
2023,7,23,0.3529,1
2023,7,24,0.4204,2
2023,7,25,0.4879,2
2023,7,26,0.5554,3
2023,7,27,0.6229,3
2023,7,28,0.6904,3
2023,7,29,0.7579,3
2023,7,30,0.8254,3
2023,7,31,0.8929,4
2023,8,1,0.9604,4
2023,8,2,0.9721,4
2023,8,3,0.9046,4
2023,8,4,0.8371,5
2023,8,5,0.7696,5
2023,8,6,0.7021,5
2023,8,7,0.6346,5
2023,8,8,0.5671,6
2023,8,9,0.4996,6
2023,8,10,0.4321,7
2023,8,11,0.3646,7
2023,8,12,0.2971,7
2023,8,13,0.2296,7
2023,8,14,0.1621,7
2023,8,15,0.0946,0
2023,8,16,0.0271,0
2023,8,17,0.0403,0
2023,8,18,0.1078,0
2023,8,19,0.1752,1
2023,8,20,0.2426,1
2023,8,21,0.31,1
2023,8,22,0.3774,2
2023,8,23,0.4448,2
2023,8,24,0.5122,2
2023,8,25,0.5797,3
2023,8,26,0.6471,3
2023,8,27,0.7145,3
2023,8,28,0.7819,3
2023,8,29,0.8493,3
2023,8,30,0.9167,4
2023,8,31,0.9841,4
2023,9,1,0.9485,4
2023,9,2,0.881,4
2023,9,3,0.8136,5
2023,9,4,0.7462,5
2023,9,5,0.6788,5
2023,9,6,0.6114,6
2023,9,7,0.544,6
2023,9,8,0.4766,6
2023,9,9,0.4091,7
2023,9,10,0.3417,7
2023,9,11,0.2743,7
2023,9,12,0.2069,7
2023,9,13,0.1395,7
2023,9,14,0.0721,0
2023,9,15,0.0047,0
2023,9,16,0.0627,0
2023,9,17,0.1301,1
2023,9,18,0.1975,1
2023,9,19,0.2649,1
2023,9,20,0.3323,1
2023,9,21,0.3997,2
2023,9,22,0.4671,2
2023,9,23,0.5345,3
2023,9,24,0.6019,3
2023,9,25,0.6692,3
2023,9,26,0.7366,3
2023,9,27,0.804,3
2023,9,28,0.8714,3
2023,9,29,0.9388,4
2023,9,30,0.9938,4
2023,10,1,0.9264,4
2023,10,2,0.859,5
2023,10,3,0.7916,5
2023,10,4,0.7242,5
2023,10,5,0.6568,5
2023,10,6,0.5894,6
2023,10,7,0.5221,6
2023,10,8,0.4547,7
2023,10,9,0.3873,7
2023,10,10,0.3199,7
2023,10,11,0.2525,7
2023,10,12,0.1851,7
2023,10,13,0.1177,0
2023,10,14,0.0503,0
2023,10,15,0.0171,0
2023,10,16,0.0846,0
2023,10,17,0.152,1
2023,10,18,0.2195,1
2023,10,19,0.2869,1
2023,10,20,0.3544,1
2023,10,21,0.4219,2
2023,10,22,0.4893,2
2023,10,23,0.5568,3
2023,10,24,0.6242,3
2023,10,25,0.6917,3
2023,10,26,0.7591,3
2023,10,27,0.8266,3
2023,10,28,0.8941,4
2023,10,29,0.9615,4
2023,10,30,0.971,4
2023,10,31,0.9036,4
2023,11,1,0.8361,5
2023,11,2,0.7686,5
2023,11,3,0.7012,5
2023,11,4,0.6337,5
2023,11,5,0.5663,6
2023,11,6,0.4988,6
2023,11,7,0.4313,7
2023,11,8,0.3639,7
2023,11,9,0.2964,7
2023,11,10,0.229,7
2023,11,11,0.1615,7
2023,11,12,0.094,0
2023,11,13,0.0266,0
2023,11,14,0.041,0
2023,11,15,0.1086,0
2023,11,16,0.1762,1
2023,11,17,0.2438,1
2023,11,18,0.3114,1
2023,11,19,0.379,2
2023,11,20,0.4466,2
2023,11,21,0.5142,2
2023,11,22,0.5818,3
2023,11,23,0.6493,3
2023,11,24,0.7169,3
2023,11,25,0.7845,3
2023,11,26,0.8521,3
2023,11,27,0.9197,4
2023,11,28,0.9873,4
2023,11,29,0.9451,4
2023,11,30,0.8775,4
2023,12,1,0.8099,5
2023,12,2,0.7423,5
2023,12,3,0.6747,5
2023,12,4,0.6071,6
2023,12,5,0.5395,6
2023,12,6,0.4719,7
2023,12,7,0.4043,7
2023,12,8,0.3367,7
2023,12,9,0.2691,7
2023,12,10,0.2015,7
2023,12,11,0.1339,7
2023,12,12,0.0663,0
2023,12,13,0.0013,0
2023,12,14,0.0691,0
2023,12,15,0.1368,1
2023,12,16,0.2046,1
2023,12,17,0.2723,1
2023,12,18,0.3401,1
2023,12,19,0.4079,2
2023,12,20,0.4756,2
2023,12,21,0.5434,3
2023,12,22,0.6111,3
2023,12,23,0.6789,3
2023,12,24,0.7466,3
2023,12,25,0.8144,3
2023,12,26,0.8821,4
2023,12,27,0.9499,4
2023,12,28,0.9823,4
2023,12,29,0.9146,4
2023,12,30,0.8468,5
2023,12,31,0.7791,5
2024,1,1,0.7113,5
2024,1,2,0.6436,5
2024,1,3,0.5758,6
2024,1,4,0.508,6
2024,1,5,0.4403,7
2024,1,6,0.3725,7
2024,1,7,0.3048,7
2024,1,8,0.237,7
2024,1,9,0.1693,7
2024,1,10,0.1015,0
2024,1,11,0.0338,0
2024,1,12,0.0341,0
2024,1,13,0.102,0
2024,1,14,0.1698,1
2024,1,15,0.2377,1
2024,1,16,0.3056,1
2024,1,17,0.3735,1
2024,1,18,0.4414,2
2024,1,19,0.5093,2
2024,1,20,0.5772,3
2024,1,21,0.6451,3
2024,1,22,0.713,3
2024,1,23,0.7809,3
2024,1,24,0.8487,3
2024,1,25,0.9166,4
2024,1,26,0.9845,4
2024,1,27,0.9476,4
2024,1,28,0.8797,4
2024,1,29,0.8118,5
2024,1,30,0.7439,5
2024,1,31,0.676,5
2024,2,1,0.6081,6
2024,2,2,0.5402,6
2024,2,3,0.4724,7
2024,2,4,0.4045,7
2024,2,5,0.3366,7
2024,2,6,0.2687,7
2024,2,7,0.2008,7
2024,2,8,0.1329,7
2024,2,9,0.065,0
2024,2,10,0.0029,0
2024,2,11,0.0709,0
2024,2,12,0.1388,1
2024,2,13,0.2068,1
2024,2,14,0.2748,1
2024,2,15,0.3428,1
2024,2,16,0.4108,2
2024,2,17,0.4788,2
2024,2,18,0.5468,3
2024,2,19,0.6148,3
2024,2,20,0.6827,3
2024,2,21,0.7507,3
2024,2,22,0.8187,3
2024,2,23,0.8867,4
2024,2,24,0.9547,4
2024,2,25,0.9773,4
2024,2,26,0.9093,4
2024,2,27,0.8414,5
2024,2,28,0.7734,5
2024,2,29,0.7054,5
2024,3,1,0.6374,5
2024,3,2,0.5694,6
2024,3,3,0.5014,6
2024,3,4,0.4334,7
2024,3,5,0.3654,7
2024,3,6,0.2975,7
2024,3,7,0.2295,7
2024,3,8,0.1615,7
2024,3,9,0.0935,0
2024,3,10,0.0255,0
2024,3,11,0.0425,0
2024,3,12,0.1106,0
2024,3,13,0.1786,1
2024,3,14,0.2467,1
2024,3,15,0.3147,1
2024,3,16,0.3828,2
2024,3,17,0.4508,2
2024,3,18,0.5189,2
2024,3,19,0.5869,3
2024,3,20,0.655,3
2024,3,21,0.723,3
2024,3,22,0.7911,3
2024,3,23,0.8591,3
2024,3,24,0.9272,4
2024,3,25,0.9952,4
2024,3,26,0.9367,4
2024,3,27,0.8686,5
2024,3,28,0.8006,5
2024,3,29,0.7325,5
2024,3,30,0.6645,5
2024,3,31,0.5964,6
2024,4,1,0.5284,6
2024,4,2,0.4603,7
2024,4,3,0.3923,7
2024,4,4,0.3242,7
2024,4,5,0.2562,7
2024,4,6,0.1881,7
2024,4,7,0.1201,0
2024,4,8,0.052,0
2024,4,9,0.016,0
2024,4,10,0.0841,0
2024,4,11,0.1522,1
2024,4,12,0.2203,1
2024,4,13,0.2884,1
2024,4,14,0.3565,1
2024,4,15,0.4245,2
2024,4,16,0.4926,2
2024,4,17,0.5607,3
2024,4,18,0.6288,3
2024,4,19,0.6969,3
2024,4,20,0.765,3
2024,4,21,0.833,3
2024,4,22,0.9011,4
2024,4,23,0.9692,4
2024,4,24,0.9627,4
2024,4,25,0.8946,4
2024,4,26,0.8265,5
2024,4,27,0.7585,5
2024,4,28,0.6904,5
2024,4,29,0.6223,6
2024,4,30,0.5542,6
2024,5,1,0.4861,6
2024,5,2,0.418,7
2024,5,3,0.35,7
2024,5,4,0.2819,7
2024,5,5,0.2138,7
2024,5,6,0.1457,7
2024,5,7,0.0776,0
2024,5,8,0.0095,0
2024,5,9,0.0585,0
2024,5,10,0.1266,1
2024,5,11,0.1946,1
2024,5,12,0.2627,1
2024,5,13,0.3308,1
2024,5,14,0.3988,2
2024,5,15,0.4669,2
2024,5,16,0.5349,3
2024,5,17,0.603,3
2024,5,18,0.6711,3
2024,5,19,0.7391,3
2024,5,20,0.8072,3
2024,5,21,0.8752,4
2024,5,22,0.9433,4
2024,5,23,0.9886,4
2024,5,24,0.9206,4
2024,5,25,0.8525,5
2024,5,26,0.7845,5
2024,5,27,0.7164,5
2024,5,28,0.6483,5
2024,5,29,0.5803,6
2024,5,30,0.5122,6
2024,5,31,0.4442,7
2024,6,1,0.3761,7
2024,6,2,0.308,7
2024,6,3,0.24,7
2024,6,4,0.1719,7
2024,6,5,0.1039,0
2024,6,6,0.0358,0
2024,6,7,0.0322,0
2024,6,8,0.1002,0
2024,6,9,0.1681,1
